transaction ID,date,item ID,category,subcategory,brand,unit price,best price,quantity,discount,total,store name,customer ID,payment type,gender,location
90347570-777c-4ff3-9791-bce42ee5d018,2025-02-27,744639,Beverages,Soda,Pepsi,18.68,18.33,3,8.5,46.49,Sims-Johnson,49952,Online,Female,Melbourne
499af251-03b2-426e-b6a8-269c09d8fa91,2024-07-24,616449,Electronics,Phones,LG,20.6,20.58,1,2.86,17.72,Miller-Preston,94574,Online,Female,Melbourne
8bf67467-ea65-4dce-bd5f-87f4829dddea,2024-06-26,240329,Electronics,Phones,Samsung,27.08,26.9,3,2.71,77.99,Freeman Inc,69729,Credit Card,Male,Brisbane
235bae90-9231-4646-86e2-8717383889e5,2024-05-01,372496,Electronics,Phones,Apple,23.24,22.16,1,0.1,22.06,Erickson-Gilbert,77394,Credit Card,Female,Brisbane
081709dd-264b-43f0-a331-be0437096428,2025-01-03,649891,Beverages,Soda,Lipton,25.03,20.87,5,3.47,100.88,"Ballard, Olson and Hoover",16968,EFTPOS,Other,Sydney
8ea57a05-da9d-4956-98d8-01c0b00a9c03,2025-01-23,422984,Beverages,Water,Lipton,21.14,20.9,3,8.71,53.99,Molina-Villarreal,46194,EFTPOS,Female,Brisbane
848a044d-b038-46c6-9ac5-b8030210d2e7,2024-07-10,783361,Beverages,Water,Lipton,23.5,20.89,3,10.65,52.02,White Group,39539,Online,Female,Melbourne
1d4a68a7-eb5f-466e-8348-fe48d12f4b01,2025-03-10,378000,Electronics,TVs,Apple,15.41,12.7,5,10.04,53.46,"Rasmussen, Woods and Schmidt",88666,Credit Card,Male,Brisbane
b4544d43-bed0-44cb-977e-9c41a9f406eb,2024-04-20,639750,Dairy,Milk,Bega,16.21,14.94,3,0.58,44.24,Stone-Schroeder,63496,EFTPOS,Female,Brisbane
bb1ccac9-8b47-46f3-ab00-52711c71fb9f,2024-11-18,637477,Snacks,Chips,Doritos,26.78,26.19,2,7.08,45.3,"Scott, Howard and Walker",64571,Credit Card,Other,Melbourne
f357bea2-7e10-42a5-8005-ba08623d2704,2024-08-17,545496,Dairy,Cheese,Danone,20.0,17.75,5,9.5,79.25,Ochoa Group,45884,Online,Other,Adelaide
01a4bdcd-3c80-4679-bf79-e12bf2f5000f,2024-10-29,709304,Electronics,Laptops,Samsung,19.96,19.47,3,3.36,55.05,"Walker, Owen and Diaz",31819,Credit Card,Female,Adelaide
09d6ee24-18f3-4be8-8a88-0c9da8afd510,2025-03-27,907182,Beverages,Soda,Lipton,18.07,17.15,1,3.31,13.84,"Anderson, Smith and Hernandez",79715,Credit Card,Other,Perth
051aa7ab-c85b-415d-a261-7565df43db31,2024-08-26,424240,Electronics,Laptops,Apple,25.67,21.68,3,5.84,59.2,Mcneil-Jimenez,25836,EFTPOS,Other,Perth
1b9ea354-fa03-4dab-a3a7-b76361ae7467,2025-01-05,211965,Beverages,Juice,Pepsi,4.42,3.76,2,0.98,6.54,Ferguson-Ferguson,83918,EFTPOS,Female,Perth
79b128b1-9f36-4803-b79d-5451f8859a43,2024-04-28,761011,Dairy,Cheese,Danone,21.33,17.88,5,0.71,88.69,Gonzalez-Baldwin,37649,Cash,Female,Sydney
b402b6d4-dafb-4ebd-8cf7-592e558c0774,2024-12-15,679069,Beverages,Water,Coca-Cola,17.89,15.93,5,15.25,64.4,Thompson-Murphy,63545,Online,Male,Perth
a0143042-85cb-48f2-bbfb-16e6d08f1363,2024-09-02,958739,Beverages,Water,Lipton,12.37,10.29,2,3.06,17.52,"Wyatt, Poole and Edwards",64232,Online,Female,Brisbane
8349e929-dd4a-405d-a22c-a497fbb93468,2024-10-23,822739,Snacks,Popcorn,Doritos,12.1,10.76,1,1.23,9.53,Benton-Yates,57010,Credit Card,Other,Brisbane
bb575026-5613-44f4-a78a-7b2ee8e79059,2024-09-09,917181,Dairy,Yogurt,Danone,19.73,16.82,1,2.16,14.66,Donaldson Ltd,44303,Online,Female,Perth
65293d0d-b644-42d8-a69d-07e2f22bd67a,2025-01-27,793576,Beverages,Water,Lipton,17.97,15.39,1,0.44,14.95,"Carrillo, Perry and Petersen",55404,Cash,Other,Perth
ba7f71a8-ab2c-4556-aefc-9be9f6daf98a,2024-12-08,977164,Beverages,Soda,Coca-Cola,11.34,11.31,4,0.79,44.45,"Richard, Wilkinson and Johnston",81057,Credit Card,Other,Sydney
33933ec9-56e4-4ac8-944b-4dc4824717a4,2025-02-16,809315,Electronics,Phones,Sony,16.35,15.83,2,3.62,28.04,Lawrence LLC,85747,Cash,Male,Brisbane
0325de97-31b3-48fb-af5f-34f5a942e08f,2024-10-10,442192,Dairy,Yogurt,Bega,17.75,14.29,3,1.69,41.18,Moran-Deleon,56456,Online,Male,Perth
2a26d2ed-5469-420e-b4f0-dc994ad61bc6,2025-03-03,910026,Beverages,Water,Nestle,23.98,21.9,2,6.56,37.24,Villegas-Salazar,47427,EFTPOS,Female,Sydney
ccf67538-40fc-4b8e-bb45-35033ad333cf,2024-10-05,925016,Electronics,Laptops,Sony,25.87,20.87,2,6.47,35.27,Tucker-Johnson,73243,Credit Card,Female,Sydney
6969bd9c-e71e-45f6-a165-dd098bc17629,2024-12-09,361263,Dairy,Cheese,Anchor,19.29,16.43,3,1.57,47.72,Oconnell-Medina,68141,EFTPOS,Male,Perth
d5d1fcc2-4461-43ca-8559-c0d8cfb7e2ab,2025-02-12,860182,Electronics,TVs,LG,22.38,21.76,1,4.14,17.62,"Lynn, Stein and Allen",78104,Cash,Male,Melbourne
b7867a36-36b7-4886-a198-31d88c04389c,2024-12-21,642680,Snacks,Biscuits,Lays,19.62,17.06,2,2.95,31.17,Cox-Meyer,59263,Credit Card,Other,Perth
5753438e-999f-4efd-a500-e3bccda00fc6,2024-05-21,758311,Beverages,Juice,Lipton,19.19,19.03,4,14.87,61.25,Lozano-Spencer,40388,Cash,Other,Brisbane
279e6a55-65fa-4a0e-a72d-a0d13fd2b06f,2025-03-22,793298,Snacks,Popcorn,Cheetos,23.86,23.33,1,1.51,21.82,"White, Jones and Moss",33176,Cash,Other,Melbourne
0add3671-0982-445f-927d-e1727e154090,2024-09-11,753350,Beverages,Soda,Pepsi,24.07,21.47,1,2.43,19.04,Benjamin-Ellis,98501,Credit Card,Male,Adelaide
f67c783b-8b9e-4c79-9699-be038a84ef6f,2025-01-25,586810,Dairy,Yogurt,Anchor,29.06,23.57,5,19.87,97.98,"Gonzalez, Mclaughlin and Good",32860,EFTPOS,Other,Adelaide
1e1df25f-13cb-43f5-b6fa-9313a81ea7ae,2024-05-29,991457,Dairy,Yogurt,Anchor,19.65,16.51,4,12.11,53.93,Williams LLC,23961,Credit Card,Male,Brisbane
bc83fa04-2844-48cd-93e7-63c726faad62,2024-06-17,436572,Dairy,Yogurt,Anchor,20.12,17.08,4,4.16,64.16,"Cooper, Olson and Turner",89320,Credit Card,Female,Adelaide
e83f5883-68a9-4376-a3a8-823c02a4bda3,2024-08-11,865362,Beverages,Soda,Nestle,24.58,19.8,2,1.9,37.7,"Jones, Jones and Drake",30259,Online,Male,Brisbane
adc757ad-05a9-4e6b-af90-9fd074a1a802,2024-12-03,800733,Snacks,Chips,Lays,21.29,20.32,5,4.14,97.46,Smith PLC,25540,Cash,Male,Brisbane
7b4f73ad-459c-488d-9f5d-ca5f1db05235,2024-05-27,638335,Dairy,Milk,Bega,25.72,23.68,2,0.62,46.74,Maddox PLC,86478,Cash,Male,Melbourne
43c4e662-29f1-45e6-86ab-e89e9bde52bc,2024-06-20,351837,Snacks,Biscuits,Doritos,16.37,15.89,4,12.41,51.15,Smith Group,93490,Cash,Other,Sydney
18d5b051-aaeb-4b1d-883f-cbc9d54f4c16,2024-11-18,884758,Dairy,Milk,Bega,22.08,21.8,3,8.69,56.71,Peters Ltd,35108,Cash,Male,Adelaide
cef10a68-4494-459d-a37e-6cb2a4174389,2025-03-04,143479,Beverages,Water,Nestle,18.55,16.98,2,1.2,32.76,"Kaiser, Richardson and Farley",23113,Cash,Other,Melbourne
551f1f39-f2a4-4a1e-be8e-84ef016c708a,2024-06-23,188004,Electronics,TVs,Sony,14.33,14.22,2,2.52,25.92,Ramirez-Noble,15432,Online,Other,Brisbane
4e3a4d10-6f11-49e8-a687-92784182c3cc,2024-07-11,544263,Dairy,Cheese,Yoplait,18.31,15.24,3,1.98,43.74,"Williams, Russell and Wiggins",94777,Cash,Female,Perth
a30e7ace-5d64-4d7a-9acd-c13ec4251caa,2025-02-07,407101,Dairy,Yogurt,Danone,22.49,22.08,3,7.61,58.63,Martinez-Lambert,65960,Online,Female,Brisbane
c695cf29-d38b-49b9-8a4d-f54d511d2b5c,2024-12-30,498468,Snacks,Biscuits,Pringles,30.25,24.4,5,13.78,108.22,Barron-Williams,13821,Online,Female,Adelaide
2cb8e9bc-29fd-482d-83c6-2856a4927cf5,2024-07-07,452658,Snacks,Biscuits,Pringles,24.3,19.92,2,2.56,37.28,Kerr Group,84269,Cash,Female,Sydney
7d91f360-2ff3-4ba4-b586-2a79a054633e,2024-05-29,736830,Dairy,Cheese,Anchor,19.4,18.63,3,5.49,50.4,Lyons Inc,90460,Cash,Other,Sydney
0844a241-fdc6-4776-b861-62111034a590,2025-03-18,702286,Beverages,Water,Pepsi,13.22,12.57,2,1.59,23.55,Forbes-Barton,55609,Credit Card,Female,Adelaide
2f9bd047-fcc5-4e64-95aa-a73fc3082fce,2024-08-15,506885,Beverages,Juice,Coca-Cola,20.6,19.34,1,1.83,17.51,Santiago-Nguyen,41393,Credit Card,Other,Sydney
291191dc-732c-4c26-a962-390866804cdf,2024-08-18,895960,Snacks,Biscuits,Lays,14.2,11.42,3,4.94,29.32,"Clark, Collins and Peters",68419,Online,Female,Brisbane
e0af55ff-9854-4757-bd95-a4109dd25790,2024-06-11,798774,Snacks,Popcorn,Cheetos,19.47,18.41,1,3.46,14.95,Ramsey-Pena,76435,Credit Card,Female,Sydney
70e1d399-a622-4216-98be-23254b80168b,2024-10-02,989500,Beverages,Juice,Nestle,12.65,11.7,2,1.69,21.71,Gonzalez-Woods,54223,Credit Card,Male,Perth
527bdd9e-8b91-4ba8-bdbd-d332e214fa32,2024-08-28,874780,Snacks,Biscuits,Lays,19.79,16.24,1,1.74,14.5,"Alvarado, Richards and Anderson",15789,Cash,Other,Sydney
df3662b9-53f5-4a0b-aec2-5a045705ac68,2024-10-01,628167,Snacks,Chips,Pringles,19.31,17.4,1,1.7,15.7,Collins-Malone,49962,EFTPOS,Other,Perth
f31031e8-b7d7-41ff-9d37-de13faf5d6fb,2025-01-28,781678,Electronics,TVs,Apple,24.64,20.81,4,4.48,78.76,"Delgado, Baker and Case",33550,EFTPOS,Female,Brisbane
88d97c56-da19-4278-9f77-4d65a488475a,2025-01-16,403123,Snacks,Chips,Doritos,15.49,13.48,5,5.57,61.83,Hernandez-Dodson,84171,Credit Card,Other,Melbourne
335b0c2a-c39b-4f65-b719-09875d15b063,2024-09-09,474241,Dairy,Cheese,Bega,20.17,18.7,3,4.03,52.07,Baker Inc,25066,EFTPOS,Other,Sydney
0507c70c-6b6f-48f6-9099-ba0667d4b0a8,2024-09-21,770146,Dairy,Yogurt,Anchor,23.17,20.0,1,2.43,17.57,Hoffman Group,13425,EFTPOS,Male,Perth
83f74ad6-d059-4863-b393-929094561559,2024-06-20,694494,Dairy,Milk,Anchor,15.07,13.71,2,0.55,26.87,Le Inc,76126,EFTPOS,Other,Adelaide
23a062c7-9e63-4478-b509-72274701ae07,2024-06-30,902939,Electronics,TVs,Samsung,22.59,19.25,5,11.57,84.68,George-Williamson,38667,Online,Female,Melbourne
659d0439-a346-4081-aa70-7d3fb121fa76,2025-01-17,488749,Beverages,Soda,Pepsi,19.63,16.7,2,5.0,28.4,Sherman-Nunez,42767,EFTPOS,Female,Perth
823638b5-c6b7-46e9-bf14-1dd7c890fe68,2024-04-07,816473,Electronics,Laptops,Sony,13.36,10.81,5,10.68,43.37,Rodriguez Inc,74439,EFTPOS,Male,Sydney
4a2abac0-a551-41d8-b515-26b2402de782,2025-02-03,861322,Dairy,Milk,Danone,19.1,16.14,3,9.1,39.32,Harper Ltd,29165,Cash,Male,Adelaide
199fc588-a33e-4989-a6f6-9918b13a51b8,2024-04-27,828819,Beverages,Soda,Lipton,21.23,19.31,1,2.92,16.39,"Wyatt, Davis and Hooper",95529,Cash,Other,Melbourne
ceaf8fc5-f05b-47fd-b5b6-9f9e2426d739,2024-09-20,698002,Electronics,Laptops,Samsung,22.03,19.14,4,12.81,63.75,"Rush, Wong and Gay",20889,Cash,Other,Perth
f97490e0-251b-4847-9934-545d51badc1d,2024-10-17,716771,Snacks,Chips,Cheetos,24.58,23.25,1,4.15,19.1,Hall LLC,31717,Online,Other,Sydney
8afcc91f-d16c-4d8d-a42c-4c60cf83e47f,2024-06-03,180850,Dairy,Milk,Anchor,14.19,11.52,4,7.55,38.53,Duncan-Swanson,60380,Online,Male,Sydney
71117c23-b197-4482-bf4c-ba47e46df90e,2024-11-10,336280,Snacks,Biscuits,Lays,19.76,16.45,2,2.3,30.6,Blevins Inc,50483,Cash,Other,Perth
2c35516d-5beb-44d2-badb-de24868969ff,2024-06-12,851788,Snacks,Popcorn,Pringles,20.05,16.72,2,2.19,31.25,Wade-Ballard,62375,EFTPOS,Male,Sydney
65757190-7f24-4a89-82e0-bdccd67c05eb,2024-10-23,794073,Electronics,TVs,Sony,12.89,10.52,1,1.82,8.7,"Stein, Watson and Dawson",63643,EFTPOS,Male,Adelaide
86c7b089-9525-4644-b2ea-869f760e04e2,2024-09-10,697607,Dairy,Yogurt,Danone,6.45,5.75,2,1.52,9.98,"Clark, Riley and Palmer",20856,Online,Male,Adelaide
4963be99-1483-459b-abea-43af519a5976,2024-07-24,760705,Dairy,Milk,Bega,19.11,15.42,5,9.32,67.78,Oconnell-Rhodes,35485,Cash,Female,Melbourne
76b4ef5d-0bcc-4100-b67c-e0f1a6562366,2024-04-17,528552,Electronics,Laptops,Samsung,21.84,19.67,1,2.67,17.0,Hale-Brown,23750,EFTPOS,Other,Brisbane
7733e0f5-30ea-416c-aaf4-48be93bac85d,2024-08-15,342183,Dairy,Cheese,Anchor,23.04,19.91,2,7.27,32.55,"Patterson, Howard and Buchanan",46743,Online,Male,Perth
025fbf0d-fb7e-4401-86d3-cb2e24b23b3b,2024-12-18,705887,Beverages,Water,Coca-Cola,17.88,16.39,2,4.38,28.4,"Oconnor, Williams and Walter",56297,Credit Card,Female,Brisbane
d364f5ab-d8ff-42f4-b94d-a7a49af54f8f,2025-02-17,179852,Dairy,Yogurt,Yoplait,14.71,13.51,2,4.34,22.68,"Johnson, Salinas and Hudson",86887,EFTPOS,Other,Perth
37aa7ed6-1ade-4c19-b239-892667773f3e,2025-01-30,752747,Beverages,Juice,Coca-Cola,24.05,23.96,3,11.68,60.2,"Walters, Lopez and Clark",51168,EFTPOS,Male,Sydney
fa06db0a-5223-4f19-96cc-2bf72bb3aabb,2024-11-25,921878,Beverages,Juice,Lipton,21.39,20.21,2,5.81,34.61,"West, Austin and Evans",76351,Online,Male,Sydney
7601a69f-83c5-4429-a417-679de22131e8,2024-12-22,858810,Electronics,Laptops,Samsung,16.26,15.01,3,7.49,37.54,Bailey-Smith,28874,Credit Card,Male,Sydney
16e2c416-130b-433c-ae68-96a6e9d4f129,2024-04-24,413930,Electronics,TVs,Sony,21.66,19.15,2,4.92,33.38,"Dougherty, Grant and Wong",61664,EFTPOS,Other,Perth
abef2850-fde5-4f8d-83bc-56cd5e4e9c29,2024-09-12,285895,Snacks,Popcorn,Doritos,27.63,23.56,4,9.98,84.26,"Cabrera, Schmidt and Jones",11061,Online,Other,Sydney
e466d8df-f8d8-4dd9-b117-7829d906d1bb,2024-12-18,811355,Snacks,Chips,Lays,21.45,21.43,1,3.42,18.01,"Combs, Martin and Smith",80010,Cash,Female,Melbourne
4ba0da64-a03c-4640-8aac-02594e7ba347,2024-07-22,331271,Electronics,Phones,Samsung,20.8,19.05,3,5.75,51.4,Smith-Barnett,13434,EFTPOS,Female,Perth
ca95dafa-7f69-41ae-9109-a3be9cb355a8,2025-02-05,179814,Electronics,Laptops,Samsung,31.44,29.31,4,4.53,112.71,Leonard Ltd,22315,Credit Card,Male,Sydney
81465278-9d21-4155-80ca-2ee542d2af0f,2025-02-02,555744,Dairy,Milk,Anchor,22.76,19.42,1,0.76,18.66,Webb-Schroeder,64278,EFTPOS,Female,Melbourne
3b73636c-8782-4dde-8856-35576fe2e1cb,2024-09-16,506428,Dairy,Milk,Anchor,24.19,22.56,4,6.04,84.2,"Johnson, Mccoy and Nash",14025,Online,Female,Sydney
395903ab-e05a-4bed-9177-dd94f0be792e,2025-03-05,962676,Snacks,Popcorn,Pringles,18.38,17.69,3,10.33,42.74,Hartman Inc,84509,Online,Male,Melbourne
693be2a4-85a8-420d-8cfc-f33f8b352bba,2024-09-24,449117,Dairy,Yogurt,Anchor,22.54,22.17,2,3.34,41.0,"Salazar, Patterson and Davis",17725,Cash,Female,Brisbane
9a82f6ce-4c8a-438c-bcd0-f592b6d29c60,2024-08-31,334384,Snacks,Biscuits,Pringles,22.05,18.5,5,15.22,77.28,Wood and Sons,62175,EFTPOS,Female,Brisbane
1e92fec5-4f10-4e35-b542-38a5b417de50,2024-04-18,195516,Dairy,Cheese,Anchor,11.47,10.21,3,3.85,26.78,Collins Inc,17684,EFTPOS,Other,Adelaide
6c816a22-8f07-40e2-8d01-fefb8ee4e28a,2024-07-27,611828,Electronics,TVs,Sony,23.67,18.97,4,10.25,65.63,"Smith, Webb and Logan",15764,EFTPOS,Male,Melbourne
54be5a1f-66ee-4e68-a6fa-a8b77d2edee7,2024-07-06,162198,Electronics,TVs,LG,22.33,18.0,2,6.94,29.06,Lopez Ltd,45037,Cash,Female,Sydney
c6132b9f-0b1b-4849-b840-7806c9aa39e6,2024-06-15,909142,Beverages,Juice,Coca-Cola,20.96,20.64,2,5.15,36.13,"Morton, Walter and Lee",78055,Cash,Female,Adelaide
2277665e-6802-4a72-b182-37b1228c7165,2024-05-09,201978,Beverages,Water,Pepsi,11.91,10.31,4,3.72,37.52,"Taylor, Cantu and Diaz",42912,Online,Other,Adelaide
24e30ab1-94dc-44e3-9183-d581cd0ce495,2025-01-11,598786,Snacks,Chips,Cheetos,15.79,15.47,4,2.79,59.09,Wilson Group,39799,Credit Card,Male,Sydney
b64b24a1-29f7-4c1b-92db-bdf2a2fac9bc,2025-03-22,308230,Beverages,Juice,Coca-Cola,13.19,11.15,4,2.43,42.17,Miller-Fisher,44817,Online,Male,Perth
2abbeaf6-b837-497f-be0f-f0e7f9a5d69d,2025-01-05,720517,Beverages,Soda,Coca-Cola,17.38,15.1,1,2.37,12.73,"Hardy, Watkins and Moreno",66263,Online,Male,Brisbane
9540fec1-d9e9-418b-ac5b-0845e6736fef,2024-09-24,474877,Beverages,Soda,Coca-Cola,22.55,18.27,4,1.77,71.31,Duran-Lopez,31586,Credit Card,Female,Brisbane
f3e5ffa0-9f89-46e9-9ac3-61e5c7a49235,2024-07-16,884096,Snacks,Chips,Lays,20.88,17.2,4,0.53,68.27,Clayton-Davis,86209,Online,Other,Adelaide
c7bdd89b-5dac-4d8f-beb6-7bca3359a41a,2025-02-20,992748,Electronics,TVs,Samsung,31.13,25.72,5,25.72,102.88,"Knapp, Thompson and White",74127,EFTPOS,Other,Adelaide
c347c752-e7ab-4fa4-822d-dfeed020ccab,2025-03-29,771787,Dairy,Milk,Danone,18.32,17.76,2,1.28,34.24,"Stewart, Waller and Mejia",89774,EFTPOS,Other,Perth
25e3bd84-0d4f-4865-b2fa-eb1cf36ca771,2025-02-12,872238,Snacks,Popcorn,Pringles,30.07,24.35,4,1.71,95.69,Hansen Group,82662,Credit Card,Female,Sydney
cea1c5cb-dcd8-4503-be23-3a0388ae1591,2024-10-14,105379,Electronics,Laptops,Samsung,25.4,24.28,4,9.24,87.88,"Garcia, Wilson and Gordon",47965,EFTPOS,Male,Adelaide
da815f60-f421-45c5-b8c8-1b9b8715e3da,2024-04-08,199670,Snacks,Chips,Lays,17.49,16.07,1,2.2,13.87,Daniels-Anderson,19064,EFTPOS,Other,Melbourne
4caed6fc-44b2-4ad1-b089-c08342b68c0e,2024-04-25,252405,Snacks,Chips,Lays,20.95,20.62,3,6.75,55.11,Anderson PLC,96680,Cash,Female,Brisbane
29d3499a-4e34-4064-a363-737727833ef4,2024-12-12,933473,Electronics,Phones,LG,20.6,18.57,5,10.71,82.14,"Gibbs, Weber and Ford",46678,Online,Other,Adelaide
f79a4209-4fe9-4481-95f8-1b3153e8884c,2024-06-19,902623,Electronics,Phones,LG,22.75,21.23,2,3.04,39.42,Brown Ltd,43519,Cash,Male,Sydney
bd7539b7-a27f-41ab-901d-2bd894763845,2025-02-12,642557,Snacks,Biscuits,Doritos,20.58,18.86,5,7.74,86.56,Lewis-Mooney,83331,Credit Card,Male,Perth
3ac62130-cb6e-4ae2-ba9d-329c0b65f4fd,2024-09-16,492322,Snacks,Biscuits,Doritos,26.24,22.38,1,1.78,20.6,Marks LLC,48346,Credit Card,Other,Perth
10534fe3-93ea-4776-bb46-4dc06fa85c4b,2025-03-10,398714,Electronics,TVs,LG,29.1,26.43,5,13.62,118.53,Smith-Gross,82477,Online,Female,Melbourne
c1b6f82d-e9f2-428c-8039-d09323a74cb7,2024-09-26,781572,Electronics,Laptops,Samsung,26.39,22.5,1,3.56,18.94,"Rodriguez, Roberts and Rodriguez",64585,EFTPOS,Female,Adelaide
1043d718-90dd-46d0-9c97-c4e973c88b97,2024-06-20,264503,Dairy,Cheese,Bega,28.6,27.34,3,14.1,67.92,Williams Inc,84889,EFTPOS,Female,Melbourne
e7c7bd6a-f6cb-4842-a140-6bcaa0ef810a,2024-08-31,187502,Snacks,Biscuits,Lays,12.98,10.79,3,0.98,31.39,"Hudson, Smith and Robinson",36429,Credit Card,Male,Melbourne
efd4addf-e26d-436b-91ba-9bbfbba8b5f4,2024-05-23,624544,Beverages,Water,Pepsi,24.43,20.81,1,0.85,19.96,"Daniels, Guerrero and Davis",55894,Cash,Male,Melbourne
e9f7edd1-b996-4e48-a8c2-ee447b74b346,2024-10-21,165856,Dairy,Milk,Danone,21.36,19.56,4,3.82,74.42,Brady LLC,31373,Cash,Other,Sydney
f10f3691-0093-4f4a-bbba-eda3ff7429df,2024-07-12,583653,Dairy,Cheese,Anchor,27.0,25.76,4,14.94,88.1,"Wagner, Simpson and Bradshaw",51150,Online,Female,Sydney
4921223d-30c8-40b7-a7c7-d687950a1803,2025-03-22,208751,Electronics,Laptops,LG,19.13,18.87,3,7.16,49.45,"Butler, Stark and Oliver",23620,EFTPOS,Female,Sydney
f9b6b9ff-0093-4f36-a5ec-6b8a679bf633,2024-04-13,522933,Dairy,Milk,Anchor,20.54,17.88,4,12.38,59.14,Carter PLC,51924,Credit Card,Female,Adelaide
4ea58064-6ae6-4425-ba77-5d9eb36c9f67,2024-11-02,915848,Electronics,TVs,Apple,20.33,18.39,1,2.01,16.38,Franklin and Sons,70929,Cash,Male,Melbourne
6c785604-7333-48f8-b521-be47cc0ab869,2024-07-10,546769,Electronics,TVs,Sony,24.25,21.11,3,1.07,62.26,Powell-Keith,77484,Credit Card,Male,Sydney
46053785-7239-4816-ad74-3739a2cad304,2024-04-09,234051,Beverages,Juice,Nestle,13.5,12.82,3,5.74,32.72,"Nash, Cruz and Hardy",62473,Online,Female,Adelaide
b6d14015-3928-40c1-80aa-b94435611e59,2024-10-30,610410,Beverages,Water,Pepsi,25.69,21.52,4,1.34,84.74,"Fischer, Weber and Adams",51423,Online,Female,Brisbane
6be1f133-9537-44ee-8ede-4055a24390c1,2024-12-14,324999,Dairy,Milk,Anchor,14.35,11.53,5,9.58,48.07,West-Phelps,17507,Cash,Male,Adelaide
57c93898-9f83-421b-9f6e-50c106937c4d,2025-01-13,688894,Beverages,Soda,Nestle,18.92,17.96,2,7.16,28.76,Chavez-Hernandez,21590,Credit Card,Female,Brisbane
a47256c5-4e6f-454f-a7df-0320733e995c,2024-11-01,609518,Dairy,Yogurt,Danone,23.65,19.47,1,2.92,16.55,Smith LLC,63008,Cash,Other,Sydney
5a5f9bbf-7b2b-473b-a55f-0ac146d77652,2024-11-05,244581,Beverages,Juice,Lipton,16.58,13.42,3,3.79,36.47,"Oliver, Cooper and Brown",95365,Online,Other,Melbourne
48e399da-d201-4a41-ac3c-514d7a7dfe22,2024-05-28,452453,Electronics,TVs,Samsung,14.52,11.82,2,2.38,21.26,Rogers-Rose,24812,Online,Female,Melbourne
a32d0b39-dc0f-491d-8d43-75635350f776,2025-03-10,244355,Snacks,Popcorn,Pringles,14.87,12.15,4,5.99,42.61,Wright PLC,42767,Credit Card,Male,Melbourne
d2cc01d2-2fe7-4904-83af-7ed0177414a8,2025-03-16,481214,Snacks,Biscuits,Pringles,22.24,20.77,3,10.8,51.51,Diaz-Orr,70303,Credit Card,Male,Perth
8b8f8cc3-82c6-4180-99a7-ab08e8eabe12,2024-10-19,930165,Dairy,Yogurt,Bega,24.94,21.55,1,2.59,18.96,Lyons-Martin,77924,Cash,Female,Adelaide
9e8fa328-6dc1-4ccf-83cd-f89e684a7e64,2024-08-25,664255,Snacks,Biscuits,Lays,12.28,10.29,2,3.7,16.88,"Johnson, Porter and Lambert",53206,Credit Card,Female,Adelaide
d4701e6f-ea09-4011-b17a-ee60310d2e65,2024-12-11,422018,Beverages,Water,Pepsi,16.05,15.6,2,0.98,30.22,Smith Group,73556,Online,Female,Sydney
c90272da-3c93-4175-ad81-31598d54972b,2025-02-24,368462,Electronics,Phones,Samsung,18.17,14.56,2,2.89,26.23,Case-Castillo,65806,Online,Female,Brisbane
dcdc9771-f755-4a43-bca6-d78da7484702,2024-08-11,709479,Beverages,Water,Pepsi,19.21,15.57,4,4.88,57.4,Powers PLC,90916,Cash,Female,Sydney
a140bc7e-752a-4a7a-93b7-e4b0bacf4f50,2025-01-02,493282,Snacks,Biscuits,Pringles,17.88,17.31,4,2.39,66.85,Wells-Barnes,34043,Credit Card,Male,Melbourne
1ccb5ca7-8c85-4368-9779-5b01524293e2,2024-05-30,854914,Snacks,Chips,Cheetos,24.62,20.5,2,7.44,33.56,"Hicks, Nash and Garcia",68155,Online,Male,Adelaide
d5dc26b8-94dc-41d0-90a5-13826bef68a6,2024-04-11,875108,Snacks,Popcorn,Cheetos,17.81,15.25,4,4.14,56.86,Nelson Group,75388,Cash,Female,Perth
348537b6-0337-4484-996c-e52b7503b42b,2025-03-16,149392,Snacks,Popcorn,Pringles,17.68,14.2,3,8.17,34.43,Hill and Sons,58596,Credit Card,Male,Melbourne
18430724-db33-41a4-a2bc-93113dd6faf6,2024-06-19,297838,Electronics,Laptops,Sony,16.64,15.74,1,2.49,13.25,Cross-Long,56741,Online,Other,Melbourne
2fde8be7-a651-4275-920c-89b0b05c75aa,2024-12-23,265370,Electronics,Phones,Apple,21.0,20.52,5,19.82,82.78,"Nash, Jackson and Dawson",69399,EFTPOS,Male,Sydney
eb749c6e-a5cf-4fa7-a8a3-9171fe9d4327,2024-06-12,623989,Dairy,Cheese,Anchor,16.02,14.54,1,0.66,13.88,Peterson Ltd,82012,Credit Card,Other,Sydney
1aec429c-e644-473f-957e-a032e7b5694d,2025-03-30,643873,Beverages,Juice,Pepsi,20.52,19.45,3,6.9,51.45,Williams-Rivera,87065,Online,Female,Brisbane
5b9f990c-bfba-433b-b1fb-29f2f2846e9c,2024-09-10,654827,Beverages,Water,Lipton,13.09,11.63,3,2.3,32.59,Cross-Hardy,14732,Online,Female,Perth
01e4611c-5467-4593-8e9f-37d7b1d60a73,2024-12-30,605715,Dairy,Cheese,Anchor,22.51,19.62,3,10.29,48.57,Pena-Hubbard,35583,Credit Card,Other,Brisbane
