_id,product_id,date,price
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20250913,485e84e6-5885-4369-9073-27e732b0c01d,2025-09-13,23.96
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20250918,485e84e6-5885-4369-9073-27e732b0c01d,2025-09-18,24.92
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20250923,485e84e6-5885-4369-9073-27e732b0c01d,2025-09-23,23.92
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20250928,485e84e6-5885-4369-9073-27e732b0c01d,2025-09-28,24.05
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251003,485e84e6-5885-4369-9073-27e732b0c01d,2025-10-03,25.12
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251008,485e84e6-5885-4369-9073-27e732b0c01d,2025-10-08,23.54
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251013,485e84e6-5885-4369-9073-27e732b0c01d,2025-10-13,23.85
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251018,485e84e6-5885-4369-9073-27e732b0c01d,2025-10-18,24.75
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251023,485e84e6-5885-4369-9073-27e732b0c01d,2025-10-23,24.48
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251028,485e84e6-5885-4369-9073-27e732b0c01d,2025-10-28,24.75
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251102,485e84e6-5885-4369-9073-27e732b0c01d,2025-11-02,27.02
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251107,485e84e6-5885-4369-9073-27e732b0c01d,2025-11-07,26.9
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251112,485e84e6-5885-4369-9073-27e732b0c01d,2025-11-12,26.42
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251117,485e84e6-5885-4369-9073-27e732b0c01d,2025-11-17,27.41
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251122,485e84e6-5885-4369-9073-27e732b0c01d,2025-11-22,27.49
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251127,485e84e6-5885-4369-9073-27e732b0c01d,2025-11-27,26.6
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251202,485e84e6-5885-4369-9073-27e732b0c01d,2025-12-02,26.89
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251207,485e84e6-5885-4369-9073-27e732b0c01d,2025-12-07,26.97
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251212,485e84e6-5885-4369-9073-27e732b0c01d,2025-12-12,25.87
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251217,485e84e6-5885-4369-9073-27e732b0c01d,2025-12-17,27.37
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251222,485e84e6-5885-4369-9073-27e732b0c01d,2025-12-22,27.45
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20251227,485e84e6-5885-4369-9073-27e732b0c01d,2025-12-27,25.75
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260101,485e84e6-5885-4369-9073-27e732b0c01d,2026-01-01,20.78
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260106,485e84e6-5885-4369-9073-27e732b0c01d,2026-01-06,21.01
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260111,485e84e6-5885-4369-9073-27e732b0c01d,2026-01-11,23.84
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260116,485e84e6-5885-4369-9073-27e732b0c01d,2026-01-16,21.64
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260121,485e84e6-5885-4369-9073-27e732b0c01d,2026-01-21,22.62
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260126,485e84e6-5885-4369-9073-27e732b0c01d,2026-01-26,20.79
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260131,485e84e6-5885-4369-9073-27e732b0c01d,2026-01-31,20.57
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260205,485e84e6-5885-4369-9073-27e732b0c01d,2026-02-05,21.58
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260210,485e84e6-5885-4369-9073-27e732b0c01d,2026-02-10,20.87
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260215,485e84e6-5885-4369-9073-27e732b0c01d,2026-02-15,21.58
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260220,485e84e6-5885-4369-9073-27e732b0c01d,2026-02-20,20.37
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260225,485e84e6-5885-4369-9073-27e732b0c01d,2026-02-25,21.86
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260302,485e84e6-5885-4369-9073-27e732b0c01d,2026-03-02,24.32
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260307,485e84e6-5885-4369-9073-27e732b0c01d,2026-03-07,25.08
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260312,485e84e6-5885-4369-9073-27e732b0c01d,2026-03-12,25.24
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260317,485e84e6-5885-4369-9073-27e732b0c01d,2026-03-17,24.58
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260322,485e84e6-5885-4369-9073-27e732b0c01d,2026-03-22,24.39
sim5d_485e84e6-5885-4369-9073-27e732b0c01d_20260327,485e84e6-5885-4369-9073-27e732b0c01d,2026-03-27,23.08
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250401,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-04-01,46.92
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250406,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-04-06,47.88
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250411,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-04-11,44.65
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250416,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-04-16,44.37
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250421,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-04-21,46.26
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250426,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-04-26,46.1
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250501,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-05-01,46.08
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250506,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-05-06,45.09
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250511,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-05-11,45.99
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250516,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-05-16,44.98
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250521,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-05-21,48.67
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250526,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-05-26,47.8
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250531,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-05-31,44.78
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250605,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-06-05,48.2
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250610,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-06-10,44.41
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250615,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-06-15,44.4
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250620,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-06-20,44.81
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250625,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-06-25,45.6
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250630,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-06-30,44.32
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250705,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-07-05,47.24
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250710,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-07-10,46.79
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250715,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-07-15,47.32
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250720,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-07-20,44.46
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250725,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-07-25,47.23
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250730,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-07-30,48.15
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250804,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-08-04,45.26
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250809,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-08-09,48.33
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250814,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-08-14,46.44
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250819,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-08-19,48.54
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250824,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-08-24,46.92
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250829,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-08-29,46.5
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250903,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-09-03,44.5
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250908,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-09-08,47.12
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250913,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-09-13,46.38
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250918,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-09-18,45.57
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250923,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-09-23,46.68
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20250928,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-09-28,44.48
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251003,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-10-03,47.44
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251008,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-10-08,46.82
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251013,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-10-13,45.88
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251018,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-10-18,45.68
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251023,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-10-23,47.17
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251028,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-10-28,45.77
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251102,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-11-02,50.46
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251107,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-11-07,51.58
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251112,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-11-12,49.5
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251117,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-11-17,50.94
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251122,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-11-22,50.95
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251127,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-11-27,50.29
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251202,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-12-02,53.45
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251207,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-12-07,50.35
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251212,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-12-12,49.89
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251217,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-12-17,51.53
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251222,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-12-22,51.29
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20251227,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2025-12-27,47.28
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260101,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-01-01,42.4
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260106,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-01-06,38.68
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260111,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-01-11,44.3
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260116,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-01-16,40.24
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260121,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-01-21,40.94
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260126,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-01-26,43.07
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260131,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-01-31,45.2
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260205,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-02-05,42.08
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260210,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-02-10,42.35
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260215,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-02-15,42.52
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260220,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-02-20,38.66
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260225,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-02-25,40.84
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260302,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-03-02,47.01
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260307,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-03-07,46.4
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260312,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-03-12,45.5
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260317,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-03-17,48.89
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260322,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-03-22,48.03
sim5d_4ae84bdf-f3a5-45ef-817b-d2a69204a251_20260327,4ae84bdf-f3a5-45ef-817b-d2a69204a251,2026-03-27,48.34
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250401,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-04-01,20.35
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250406,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-04-06,18.6
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250411,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-04-11,19.42
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250416,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-04-16,18.64
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250421,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-04-21,19.21
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250426,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-04-26,19.08
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250501,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-05-01,19.74
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250506,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-05-06,18.47
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250511,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-05-11,19.78
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250516,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-05-16,19.26
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250521,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-05-21,18.67
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250526,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-05-26,18.96
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250531,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-05-31,18.82
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250605,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-06-05,20.39
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250610,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-06-10,19.6
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250615,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-06-15,19.23
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250620,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-06-20,19.93
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250625,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-06-25,19.6
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250630,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-06-30,19.36
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250705,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-07-05,18.94
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250710,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-07-10,19.53
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250715,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-07-15,19.06
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250720,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-07-20,19.31
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250725,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-07-25,19.25
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250730,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-07-30,18.49
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250804,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-08-04,19.47
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250809,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-08-09,19.12
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250814,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-08-14,19.12
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250819,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-08-19,19.92
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250824,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-08-24,18.6
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250829,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-08-29,19.67
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250903,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-09-03,19.2
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250908,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-09-08,20.32
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250913,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-09-13,19.35
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250918,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-09-18,20.19
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250923,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-09-23,18.76
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20250928,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-09-28,19.26
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251003,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-10-03,20.1
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251008,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-10-08,20.21
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251013,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-10-13,19.42
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251018,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-10-18,19.66
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251023,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-10-23,19.73
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251028,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-10-28,18.75
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251102,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-11-02,20.98
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251107,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-11-07,21.49
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251112,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-11-12,21.7
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251117,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-11-17,21.55
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251122,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-11-22,20.3
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251127,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-11-27,21.38
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251202,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-12-02,22.31
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251207,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-12-07,21.23
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251212,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-12-12,20.75
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251217,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-12-17,20.21
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251222,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-12-22,20.96
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20251227,54725161-52ca-4b2e-8df7-0dcd9d427adf,2025-12-27,21.97
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260101,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-01-01,18.07
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260106,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-01-06,17.39
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260111,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-01-11,17.17
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260116,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-01-16,18.65
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260121,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-01-21,16.12
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260126,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-01-26,17.48
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260131,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-01-31,17.68
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260205,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-02-05,17.15
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260210,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-02-10,16.69
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260215,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-02-15,16.11
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260220,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-02-20,16.72
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260225,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-02-25,16.19
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260302,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-03-02,18.52
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260307,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-03-07,19.69
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260312,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-03-12,19.86
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260317,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-03-17,20.02
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260322,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-03-22,19.93
sim5d_54725161-52ca-4b2e-8df7-0dcd9d427adf_20260327,54725161-52ca-4b2e-8df7-0dcd9d427adf,2026-03-27,19.63
sim5d_560b49be-32ad-4267-97da-21148ccce35e_20250401,560b49be-32ad-4267-97da-21148ccce35e,2025-04-01,52.4
sim5d_560b49be-32ad-4267-97da-21148ccce35e_20250406,560b49be-32ad-4267-97da-21148ccce35e,2025-04-06,53.9
sim5d_560b49be-32ad-4267-97da-21148ccce35e_20250411,560b49be-32ad-4267-97da-21148ccce35e,2025-04-11,53.9
sim5d_560b49be-32ad-4267-97da-21148ccce35e_20250416,560b49be-32ad-4267-97da-21148ccce35e,2025-04-16,53.52
